ticker,exchange,assetType,priceCurrency,startDate,endDate
600146,SHG,Stock,CNY,2018-01-16,2020-09-22
600148,SHG,Stock,CNY,2018-01-01,2020-09-22
600149,SHG,Stock,CNY,2018-01-01,2020-09-22
600150,SHG,Stock,CNY,2018-01-01,2020-09-22
600151,SHG,Stock,CNY,2000-02-23,2020-09-22
600152,SHG,Stock,CNY,2000-01-04,2020-09-22
600153,SHG,Stock,CNY,2000-02-02,2020-09-22
600155,SHG,Stock,CNY,2000-01-03,2020-09-22
600156,SHG,Stock,CNY,2000-01-03,2020-09-22
600157,SHG,Stock,CNY,2007-04-18,2020-09-22
600158,SHG,Stock,CNY,2000-01-03,2020-09-22
600159,SHG,Stock,CNY,2018-01-01,2020-09-22
600160,SHG,Stock,CNY,2018-01-01,2020-09-18
600161,SHG,Stock,CNY,2018-01-01,2020-09-22
600162,SHG,Stock,CNY,2015-01-05,2020-09-22
600163,SHG,Stock,CNY,2000-01-03,2020-09-22
600165,SHG,Stock,CNY,2018-01-02,2020-09-22
600166,SHG,Stock,CNY,2000-01-03,2020-09-22
600167,SHG,Stock,CNY,2000-01-03,2020-09-22
600168,SHG,Stock,CNY,2000-01-03,2020-09-22
600169,SHG,Stock,CNY,2000-01-03,2020-09-22
600170,SHG,Stock,CNY,2000-01-03,2020-09-22
600171,SHG,Stock,CNY,2000-01-04,2020-09-22
600172,SHG,Stock,CNY,2000-01-03,2020-09-22
600173,SHG,Stock,CNY,2018-01-01,2020-09-22
600175,SHG,Stock,CNY,2018-01-02,2020-08-14
600176,SHG,Stock,CNY,2018-01-01,2020-09-22
600177,SHG,Stock,CNY,2018-01-01,2020-09-22
600178,SHG,Stock,CNY,2000-01-03,2020-09-22
600179,SHG,Stock,CNY,2018-01-02,2020-09-22
600180,SHG,Stock,CNY,2018-01-01,2020-09-22
600181,SHG,Stock,CNY,,
600182,SHG,Stock,CNY,2000-01-03,2020-09-22
600183,SHG,Stock,CNY,2000-01-03,2020-09-22
600184,SHG,Stock,CNY,2003-11-05,2020-09-22
600185,SHG,Stock,CNY,2000-01-03,2020-09-22
600186,SHG,Stock,CNY,2000-01-03,2020-09-22
600187,SHG,Stock,CNY,2009-04-17,2020-09-22
600188,SHG,Stock,CNY,2000-01-03,2020-09-22
600189,SHG,Stock,CNY,2018-01-02,2020-09-22
600190,SHG,Stock,CNY,2018-01-01,2020-09-22
600191,SHG,Stock,CNY,2018-01-01,2020-09-22
600192,SHG,Stock,CNY,2000-01-03,2020-09-22
600193,SHG,Stock,CNY,2018-01-02,2020-09-22
600195,SHG,Stock,CNY,2000-01-03,2020-09-22
600196,SHG,Stock,CNY,2018-01-01,2020-09-22
600197,SHG,Stock,CNY,2018-01-01,2020-09-22
600198,SHG,Stock,CNY,2000-01-04,2020-09-22
600199,SHG,Stock,CNY,2018-01-01,2020-09-22
600200,SHG,Stock,CNY,2018-01-02,2020-09-22
600201,SHG,Stock,CNY,2000-01-03,2020-09-22
600202,SHG,Stock,CNY,2018-01-01,2020-09-22
600203,SHG,Stock,CNY,2018-01-02,2020-09-22
600205,SHG,Stock,CNY,2007-01-04,2007-01-10
600206,SHG,Stock,CNY,2018-01-01,2020-09-22
600207,SHG,Stock,CNY,2007-01-04,2020-09-22
600208,SHG,Stock,CNY,2018-01-01,2020-09-22
600209,SHG,Stock,CNY,2018-01-01,2020-09-22
600210,SHG,Stock,CNY,2018-01-01,2020-09-22
600211,SHG,Stock,CNY,2000-01-03,2020-09-22
600212,SHG,Stock,CNY,2000-01-03,2020-09-22
600213,SHG,Stock,CNY,2000-01-03,2020-09-22
600215,SHG,Stock,CNY,2018-01-01,2020-09-22
600216,SHG,Stock,CNY,2000-01-03,2020-09-22
600217,SHG,Stock,CNY,2000-01-13,2020-09-22
600218,SHG,Stock,CNY,2000-01-06,2020-09-22
600219,SHG,Stock,CNY,2018-01-01,2020-09-22
600220,SHG,Stock,CNY,2018-01-01,2020-09-22
600221,SHG,Stock,CNY,2007-01-04,2020-09-22
600222,SHG,Stock,CNY,2000-01-03,2020-09-22
600223,SHG,Stock,CNY,2000-01-12,2020-09-22
600225,SHG,Stock,CNY,2000-01-31,2020-09-22
600226,SHG,Stock,CNY,2018-01-01,2020-09-22
600227,SHG,Stock,CNY,2018-02-01,2020-09-22
600228,SHG,Stock,CNY,2007-01-04,2020-09-22
600229,SHG,Stock,CNY,2018-01-01,2020-09-22
600230,SHG,Stock,CNY,2000-04-05,2020-09-22
600231,SHG,Stock,CNY,2018-01-01,2020-09-22
600232,SHG,Stock,CNY,2000-06-01,2020-09-22
600233,SHG,Stock,CNY,2000-06-07,2020-09-22
600234,SHG,Stock,CNY,2000-06-14,2020-09-22
600235,SHG,Stock,CNY,2018-01-01,2020-09-22
600236,SHG,Stock,CNY,2018-01-01,2020-09-22
600237,SHG,Stock,CNY,2018-01-02,2020-09-22
600238,SHG,Stock,CNY,2000-01-19,2020-09-22
600239,SHG,Stock,CNY,2018-01-01,2020-09-22
600240,SHG,Stock,CNY,2018-01-02,2020-02-05
600241,SHG,Stock,CNY,2000-11-27,2020-09-22
600242,SHG,Stock,CNY,2007-01-04,2020-09-22
600243,SHG,Stock,CNY,2018-01-02,2020-09-22
600246,SHG,Stock,CNY,2018-01-01,2020-09-22
600247,SHG,Stock,CNY,2000-11-22,2020-09-22
600248,SHG,Stock,CNY,2018-01-01,2020-09-22
600249,SHG,Stock,CNY,2018-01-02,2020-09-22
600250,SHG,Stock,CNY,2001-03-05,2020-09-22
600251,SHG,Stock,CNY,2003-06-09,2020-09-22
600252,SHG,Stock,CNY,2000-11-29,2020-09-22
600253,SHG,Stock,CNY,2013-07-09,2013-07-09
600255,SHG,Stock,CNY,2007-01-04,2020-09-22
600256,SHG,Stock,CNY,2018-01-01,2020-09-22
600257,SHG,Stock,CNY,2007-01-04,2020-09-22
600258,SHG,Stock,CNY,2000-05-31,2020-09-22
600259,SHG,Stock,CNY,2007-01-04,2020-09-22
600260,SHG,Stock,CNY,2018-01-01,2020-09-22
600261,SHG,Stock,CNY,2018-01-01,2020-09-22
600262,SHG,Stock,CNY,2018-01-01,2020-09-22
600263,SHG,Stock,CNY,2007-01-04,2012-02-21
600265,SHG,Stock,CNY,2000-08-24,2020-09-22
600266,SHG,Stock,CNY,2018-01-01,2020-09-22
600267,SHG,Stock,CNY,2018-01-01,2020-09-22
600268,SHG,Stock,CNY,2000-01-03,2020-09-22
600269,SHG,Stock,CNY,2000-05-17,2020-09-22
600270,SHG,Stock,CNY,2000-12-27,2019-01-17
600271,SHG,Stock,CNY,2018-01-01,2020-09-22
600272,SHG,Stock,CNY,2018-01-01,2020-09-22
600273,SHG,Stock,CNY,2018-01-01,2020-09-22
600275,SHG,Stock,CNY,2000-08-09,2020-09-22
600276,SHG,Stock,CNY,2000-10-17,2020-09-22
600277,SHG,Stock,CNY,2000-07-24,2020-09-22
600278,SHG,Stock,CNY,2018-01-01,2020-09-22
600279,SHG,Stock,CNY,2018-01-01,2020-09-22
600280,SHG,Stock,CNY,2000-09-25,2020-09-22
600281,SHG,Stock,CNY,2018-01-02,2020-09-22
600282,SHG,Stock,CNY,2018-01-01,2020-09-22
600283,SHG,Stock,CNY,2018-01-02,2020-09-22
600284,SHG,Stock,CNY,2018-01-01,2020-09-22
600285,SHG,Stock,CNY,2018-01-01,2020-09-22
600286,SHG,Stock,CNY,,
600287,SHG,Stock,CNY,2018-01-01,2020-09-22
600288,SHG,Stock,CNY,2018-01-01,2020-09-22
600289,SHG,Stock,CNY,2018-01-02,2020-09-22
600290,SHG,Stock,CNY,2018-01-02,2020-09-22
600291,SHG,Stock,CNY,2018-01-01,2020-09-22
600292,SHG,Stock,CNY,2018-01-01,2020-09-22
600293,SHG,Stock,CNY,2018-01-02,2020-09-22
600295,SHG,Stock,CNY,2018-01-01,2020-09-22
600296,SHG,Stock,CNY,2007-01-04,2007-01-10
600297,SHG,Stock,CNY,2000-11-15,2020-09-22
600298,SHG,Stock,CNY,2018-01-01,2020-09-22
600299,SHG,Stock,CNY,2000-04-19,2020-09-22
600300,SHG,Stock,CNY,2018-01-02,2020-09-22
600301,SHG,Stock,CNY,2018-01-02,2020-09-22
600302,SHG,Stock,CNY,2018-01-02,2020-09-22
600303,SHG,Stock,CNY,2018-01-01,2020-09-22
600305,SHG,Stock,CNY,2018-01-01,2020-09-22
600306,SHG,Stock,CNY,2007-01-04,2020-09-22
600307,SHG,Stock,CNY,2000-12-19,2020-09-22
600308,SHG,Stock,CNY,2000-09-27,2020-09-22
600309,SHG,Stock,CNY,2017-12-04,2020-09-22
600310,SHG,Stock,CNY,2018-01-01,2020-09-22
600311,SHG,Stock,CNY,2018-01-02,2020-09-22
600312,SHG,Stock,CNY,2018-01-01,2020-09-22
600313,SHG,Stock,CNY,2001-01-18,2020-09-22
600315,SHG,Stock,CNY,2018-01-01,2020-09-22
600316,SHG,Stock,CNY,2018-01-01,2020-09-22
600317,SHG,Stock,CNY,2018-01-01,2020-09-22
600318,SHG,Stock,CNY,2018-01-01,2020-09-22
600319,SHG,Stock,CNY,2018-01-02,2020-09-22
600320,SHG,Stock,CNY,2018-01-01,2020-09-22
600321,SHG,Stock,CNY,2018-01-01,2020-09-22
600322,SHG,Stock,CNY,2018-01-02,2020-09-22
600323,SHG,Stock,CNY,2018-01-01,2020-09-22
600325,SHG,Stock,CNY,2018-01-01,2020-09-22
600326,SHG,Stock,CNY,2018-01-01,2020-09-22
600327,SHG,Stock,CNY,2018-01-01,2020-09-22
600328,SHG,Stock,CNY,2018-01-01,2020-09-22
600329,SHG,Stock,CNY,2018-01-01,2020-09-22
600330,SHG,Stock,CNY,2018-01-01,2020-09-22
600331,SHG,Stock,CNY,2018-01-02,2020-09-22
600332,SHG,Stock,CNY,2015-01-05,2020-09-22
600333,SHG,Stock,CNY,2018-01-02,2020-09-22
600335,SHG,Stock,CNY,2018-01-01,2020-09-22
600336,SHG,Stock,CNY,2018-01-01,2020-09-22
600337,SHG,Stock,CNY,2018-01-01,2020-09-22
600338,SHG,Stock,CNY,2018-01-01,2020-09-22
600339,SHG,Stock,CNY,2018-01-01,2020-09-22
600340,SHG,Stock,CNY,2003-12-29,2020-09-22
600343,SHG,Stock,CNY,2018-01-01,2020-09-22
600345,SHG,Stock,CNY,2000-12-21,2020-09-22
600346,SHG,Stock,CNY,2018-01-01,2020-09-22
600348,SHG,Stock,CNY,2018-01-01,2020-09-22
600349,SHG,Stock,CNY,,
600350,SHG,Stock,CNY,2018-01-01,2020-09-22
600351,SHG,Stock,CNY,2018-01-01,2020-09-22
600352,SHG,Stock,CNY,2018-01-01,2020-09-22
600353,SHG,Stock,CNY,2018-01-01,2020-09-22
600354,SHG,Stock,CNY,2018-01-02,2020-09-22
600355,SHG,Stock,CNY,2018-01-02,2020-09-22
600356,SHG,Stock,CNY,2001-04-18,2020-09-22
600357,SHG,Stock,CNY,2007-01-04,2009-12-15
600358,SHG,Stock,CNY,2018-01-02,2020-09-22
600359,SHG,Stock,CNY,2018-01-02,2020-09-22
600360,SHG,Stock,CNY,2001-03-15,2020-09-22
600361,SHG,Stock,CNY,2018-01-01,2020-09-22
600362,SHG,Stock,CNY,2018-01-01,2020-09-22
600363,SHG,Stock,CNY,2018-01-01,2020-09-22
600365,SHG,Stock,CNY,2007-01-04,2020-09-22
600366,SHG,Stock,CNY,2018-01-01,2020-09-22
600367,SHG,Stock,CNY,2018-01-01,2020-09-22
600368,SHG,Stock,CNY,2000-12-20,2020-09-22
600369,SHG,Stock,CNY,2018-01-01,2020-09-22
600370,SHG,Stock,CNY,2018-01-01,2020-09-22
600371,SHG,Stock,CNY,2018-01-01,2020-09-22
600372,SHG,Stock,CNY,2001-07-05,2020-09-22
600373,SHG,Stock,CNY,2018-01-01,2020-09-22
600375,SHG,Stock,CNY,2018-01-02,2020-09-22
600376,SHG,Stock,CNY,2018-01-01,2020-09-22
600377,SHG,Stock,CNY,2001-01-16,2020-09-22
600378,SHG,Stock,CNY,2018-01-01,2020-09-22
600379,SHG,Stock,CNY,2018-01-01,2020-09-22
600380,SHG,Stock,CNY,2018-01-01,2020-09-22
600381,SHG,Stock,CNY,2018-01-02,2020-09-22
600382,SHG,Stock,CNY,2018-01-01,2020-09-22
600383,SHG,Stock,CNY,2018-01-01,2020-09-22
600385,SHG,Stock,CNY,2007-01-04,2020-09-22
600386,SHG,Stock,CNY,2018-01-01,2020-09-22
600387,SHG,Stock,CNY,2004-02-24,2020-09-22
600388,SHG,Stock,CNY,2018-01-01,2020-09-22
600389,SHG,Stock,CNY,2018-01-01,2020-09-22
600390,SHG,Stock,CNY,2018-01-01,2020-09-22
600391,SHG,Stock,CNY,2001-12-11,2020-09-22
600392,SHG,Stock,CNY,2018-01-01,2020-09-22
600393,SHG,Stock,CNY,2018-01-02,2020-09-22
600395,SHG,Stock,CNY,2001-05-30,2020-09-22
600396,SHG,Stock,CNY,2018-01-02,2020-09-22
600397,SHG,Stock,CNY,2018-01-02,2020-09-22
600398,SHG,Stock,CNY,2018-01-01,2020-09-22
600399,SHG,Stock,CNY,2007-01-04,2020-09-22
600400,SHG,Stock,CNY,2001-01-08,2020-09-22
600401,SHG,Stock,CNY,2007-01-04,2019-07-08
600403,SHG,Stock,CNY,2018-01-01,2020-09-22
600405,SHG,Stock,CNY,2004-03-31,2020-09-22
600406,SHG,Stock,CNY,2018-01-01,2020-09-22
600408,SHG,Stock,CNY,2003-02-13,2020-09-22
600409,SHG,Stock,CNY,2018-01-01,2020-09-22
600410,SHG,Stock,CNY,2004-04-26,2020-09-22
600415,SHG,Stock,CNY,2018-01-01,2020-09-22
600416,SHG,Stock,CNY,2018-01-02,2020-09-22
600418,SHG,Stock,CNY,2018-01-01,2020-09-22
600419,SHG,Stock,CNY,2018-01-01,2020-09-22
600420,SHG,Stock,CNY,2004-06-15,2020-09-22
600421,SHG,Stock,CNY,2007-01-04,2020-09-22
600422,SHG,Stock,CNY,2000-12-11,2020-09-22
600423,SHG,Stock,CNY,2018-01-02,2020-09-22
600425,SHG,Stock,CNY,2018-01-02,2020-09-22
600426,SHG,Stock,CNY,2002-06-19,2020-09-22
600428,SHG,Stock,CNY,2018-01-02,2020-09-22
600429,SHG,Stock,CNY,2003-09-15,2020-09-22
600432,SHG,Stock,CNY,2017-04-28,2018-07-13
600433,SHG,Stock,CNY,2018-01-01,2020-09-08
600435,SHG,Stock,CNY,2018-01-02,2020-09-22
600436,SHG,Stock,CNY,2003-06-16,2020-09-22
600438,SHG,Stock,CNY,2018-01-01,2020-09-22
600439,SHG,Stock,CNY,2018-01-01,2020-09-22
600444,SHG,Stock,CNY,2004-02-18,2020-09-22
600446,SHG,Stock,CNY,2018-01-01,2020-09-22
600448,SHG,Stock,CNY,2018-01-01,2020-09-22
600449,SHG,Stock,CNY,2018-01-01,2020-09-22
600452,SHG,Stock,CNY,2018-01-01,2020-09-22
600455,SHG,Stock,CNY,2007-01-04,2020-09-22
600456,SHG,Stock,CNY,2002-04-11,2020-09-22
600458,SHG,Stock,CNY,2018-01-01,2020-09-22
600459,SHG,Stock,CNY,2018-01-01,2020-09-22
600460,SHG,Stock,CNY,2003-03-20,2020-09-22
600461,SHG,Stock,CNY,2004-06-01,2020-09-22
600462,SHG,Stock,CNY,2018-01-01,2020-09-22
600463,SHG,Stock,CNY,2018-01-01,2020-09-22
600466,SHG,Stock,CNY,2018-01-01,2020-09-22
600467,SHG,Stock,CNY,2018-01-01,2020-09-22
600468,SHG,Stock,CNY,2015-01-05,2020-09-22
600469,SHG,Stock,CNY,2018-01-01,2020-09-22
600470,SHG,Stock,CNY,2004-03-04,2020-09-22
600472,SHG,Stock,CNY,2007-01-04,2007-12-21
600475,SHG,Stock,CNY,2018-01-01,2020-09-22
600476,SHG,Stock,CNY,2003-12-09,2020-09-22
600477,SHG,Stock,CNY,2018-01-01,2020-09-22
600478,SHG,Stock,CNY,2018-01-02,2020-09-22
600479,SHG,Stock,CNY,2018-01-01,2020-09-22
600480,SHG,Stock,CNY,2018-01-01,2020-09-22
600481,SHG,Stock,CNY,2018-01-01,2020-09-22
600482,SHG,Stock,CNY,2018-01-02,2020-09-22
600483,SHG,Stock,CNY,2004-06-01,2020-09-22
600485,SHG,Stock,CNY,2007-01-04,2020-04-20
600486,SHG,Stock,CNY,2018-01-01,2020-09-22
600487,SHG,Stock,CNY,2018-01-01,2020-09-22
600488,SHG,Stock,CNY,2018-01-01,2020-09-22
600489,SHG,Stock,CNY,2003-08-13,2020-09-22
600490,SHG,Stock,CNY,2003-06-26,2020-09-22
600491,SHG,Stock,CNY,2018-01-01,2020-09-22
600493,SHG,Stock,CNY,2018-01-01,2020-09-22
600495,SHG,Stock,CNY,2018-01-01,2020-09-22
600496,SHG,Stock,CNY,2002-06-04,2020-09-22
600497,SHG,Stock,CNY,2018-01-01,2020-09-22
600498,SHG,Stock,CNY,2018-01-01,2020-09-22
600499,SHG,Stock,CNY,2018-01-02,2020-09-22
600500,SHG,Stock,CNY,2000-02-29,2020-09-22
600501,SHG,Stock,CNY,2001-06-14,2020-09-22
600502,SHG,Stock,CNY,2003-04-14,2020-09-22
600503,SHG,Stock,CNY,2018-01-01,2020-09-22
600505,SHG,Stock,CNY,2018-01-01,2020-09-22
600506,SHG,Stock,CNY,2007-01-04,2020-09-22
600507,SHG,Stock,CNY,2003-09-29,2020-09-22
600508,SHG,Stock,CNY,2018-01-01,2020-09-22
600509,SHG,Stock,CNY,2002-02-27,2020-09-22
600510,SHG,Stock,CNY,2018-01-01,2020-09-22
600511,SHG,Stock,CNY,2018-01-01,2020-09-22
600512,SHG,Stock,CNY,2018-01-01,2020-09-22
600513,SHG,Stock,CNY,2003-03-18,2020-09-22
600515,SHG,Stock,CNY,2007-01-16,2020-09-22
600516,SHG,Stock,CNY,2002-08-29,2020-09-22
600517,SHG,Stock,CNY,2018-01-02,2020-09-22
600518,SHG,Stock,CNY,2018-01-01,2020-09-22
600519,SHG,Stock,CNY,2018-01-01,2020-09-22
600520,SHG,Stock,CNY,2007-01-04,2020-09-22
600521,SHG,Stock,CNY,2003-03-03,2020-09-22
600522,SHG,Stock,CNY,2018-01-01,2020-09-22
600523,SHG,Stock,CNY,2001-12-26,2020-09-22
600525,SHG,Stock,CNY,2018-01-02,2020-09-22
600526,SHG,Stock,CNY,2018-01-02,2020-09-22
600527,SHG,Stock,CNY,2018-01-01,2020-09-22
600528,SHG,Stock,CNY,2018-01-01,2020-09-22
600529,SHG,Stock,CNY,2018-01-01,2020-09-22
600530,SHG,Stock,CNY,2018-01-02,2020-09-22
600531,SHG,Stock,CNY,2002-07-29,2020-09-22
600532,SHG,Stock,CNY,2018-01-02,2020-09-22
600533,SHG,Stock,CNY,2018-01-01,2020-09-22
600535,SHG,Stock,CNY,2018-01-01,2020-09-22
600536,SHG,Stock,CNY,2002-05-16,2020-09-22
600537,SHG,Stock,CNY,2018-01-01,2020-09-22
600538,SHG,Stock,CNY,2018-01-02,2020-09-22
600539,SHG,Stock,CNY,2018-04-02,2020-09-22
600540,SHG,Stock,CNY,2018-01-02,2020-09-22
600543,SHG,Stock,CNY,2018-01-01,2020-09-22
600545,SHG,Stock,CNY,2018-01-01,2020-09-22
600546,SHG,Stock,CNY,2018-01-01,2020-09-22
600547,SHG,Stock,CNY,2007-01-11,2020-09-22
600548,SHG,Stock,CNY,2018-01-01,2020-09-22
600549,SHG,Stock,CNY,2003-11-03,2020-09-22
600550,SHG,Stock,CNY,2018-01-02,2020-09-22
600551,SHG,Stock,CNY,2002-09-04,2020-09-22
600552,SHG,Stock,CNY,2002-11-07,2020-09-22
600553,SHG,Stock,CNY,2007-01-04,2011-02-09
600555,SHG,Stock,CNY,2001-03-27,2020-09-22
600556,SHG,Stock,CNY,2018-01-01,2020-09-22
600557,SHG,Stock,CNY,2018-01-01,2020-09-22
600558,SHG,Stock,CNY,2001-02-26,2020-09-22
600559,SHG,Stock,CNY,2018-01-01,2020-09-22
600560,SHG,Stock,CNY,2018-01-01,2020-09-22
600561,SHG,Stock,CNY,2002-07-15,2020-09-22
600562,SHG,Stock,CNY,2018-01-01,2020-09-22
600563,SHG,Stock,CNY,2018-01-01,2020-09-22
600565,SHG,Stock,CNY,2002-07-22,2020-09-22
600566,SHG,Stock,CNY,2001-08-21,2020-09-22
600567,SHG,Stock,CNY,2001-12-17,2020-09-22
600568,SHG,Stock,CNY,2018-01-02,2020-09-22
600569,SHG,Stock,CNY,2018-01-01,2020-09-22
600570,SHG,Stock,CNY,2003-12-15,2020-09-22
600571,SHG,Stock,CNY,2018-01-01,2020-09-22
600572,SHG,Stock,CNY,2018-01-01,2020-09-22
600573,SHG,Stock,CNY,2003-02-25,2020-09-22
600575,SHG,Stock,CNY,2018-01-01,2020-09-22
600576,SHG,Stock,CNY,2018-01-02,2020-09-22
600577,SHG,Stock,CNY,2002-09-10,2020-09-22
600578,SHG,Stock,CNY,2002-05-09,2020-09-22
600579,SHG,Stock,CNY,2007-01-04,2020-09-22
600580,SHG,Stock,CNY,2018-01-01,2020-09-22
600581,SHG,Stock,CNY,2018-01-02,2020-09-22
600582,SHG,Stock,CNY,2018-01-01,2020-09-22
600583,SHG,Stock,CNY,2018-01-01,2020-09-22
600584,SHG,Stock,CNY,2018-01-02,2020-09-22
600585,SHG,Stock,CNY,2018-01-01,2020-09-22
600586,SHG,Stock,CNY,2018-01-01,2020-09-22
600587,SHG,Stock,CNY,2002-09-26,2020-09-22
600588,SHG,Stock,CNY,2018-01-01,2020-09-22
600589,SHG,Stock,CNY,2001-06-11,2020-09-22
600590,SHG,Stock,CNY,2002-07-03,2020-09-22
600591,SHG,Stock,CNY,2007-01-04,2010-01-12
600592,SHG,Stock,CNY,2002-08-06,2020-09-22
600593,SHG,Stock,CNY,2018-01-02,2020-09-22
600594,SHG,Stock,CNY,2004-03-22,2020-09-22
600595,SHG,Stock,CNY,2002-06-26,2020-09-22
600596,SHG,Stock,CNY,2018-01-01,2020-09-22
600597,SHG,Stock,CNY,2018-01-01,2020-09-22
600598,SHG,Stock,CNY,2018-01-01,2020-09-22
600599,SHG,Stock,CNY,2018-01-02,2020-09-22
600600,SHG,Stock,CNY,2018-01-01,2020-09-22
600601,SHG,Stock,CNY,2018-01-01,2020-09-22
600602,SHG,Stock,CNY,2018-01-01,2020-09-22
600603,SHG,Stock,CNY,2018-01-01,2020-09-22
600604,SHG,Stock,CNY,2018-01-01,2020-09-22
600605,SHG,Stock,CNY,2018-01-01,2020-09-22
600606,SHG,Stock,CNY,2018-01-01,2020-09-22
600607,SHG,Stock,CNY,2007-01-04,2010-02-04
600608,SHG,Stock,CNY,2018-01-01,2020-09-22
600609,SHG,Stock,CNY,2007-01-04,2020-09-22
600610,SHG,Stock,CNY,2018-01-02,2020-09-22
600611,SHG,Stock,CNY,2018-01-01,2020-09-22
600612,SHG,Stock,CNY,2018-01-01,2020-09-22
600613,SHG,Stock,CNY,2018-01-02,2020-09-22
600614,SHG,Stock,CNY,2007-01-04,2020-06-22
600615,SHG,Stock,CNY,2007-03-01,2020-09-22
600616,SHG,Stock,CNY,2018-01-01,2020-09-22
600617,SHG,Stock,CNY,2018-01-01,2020-09-22
600618,SHG,Stock,CNY,2018-01-01,2020-09-22
600619,SHG,Stock,CNY,2018-01-01,2020-09-22
600620,SHG,Stock,CNY,2018-01-01,2020-09-22
600621,SHG,Stock,CNY,2018-01-01,2020-09-22
600622,SHG,Stock,CNY,2018-01-01,2020-09-22
600623,SHG,Stock,CNY,2018-01-01,2020-09-22
600624,SHG,Stock,CNY,2018-01-01,2020-09-22
600625,SHG,Stock,CNY,,
600626,SHG,Stock,CNY,2018-01-01,2020-09-22
600627,SHG,Stock,CNY,2007-01-04,2008-11-13
600628,SHG,Stock,CNY,2018-01-01,2020-09-22
600629,SHG,Stock,CNY,2018-01-01,2020-09-22
600630,SHG,Stock,CNY,2018-01-02,2020-09-22
600631,SHG,Stock,CNY,2011-08-05,2011-08-05
600632,SHG,Stock,CNY,,
600633,SHG,Stock,CNY,2018-01-01,2020-09-22
600634,SHG,Stock,CNY,2017-11-15,2020-09-22
600635,SHG,Stock,CNY,2018-01-01,2020-09-22
600636,SHG,Stock,CNY,2018-01-01,2020-09-22
600637,SHG,Stock,CNY,2000-01-03,2020-09-22
600638,SHG,Stock,CNY,2018-01-01,2020-09-22
600639,SHG,Stock,CNY,2018-01-01,2020-09-22
600640,SHG,Stock,CNY,2018-01-01,2020-09-22
600641,SHG,Stock,CNY,2018-01-01,2020-09-22
600642,SHG,Stock,CNY,2018-01-01,2020-09-22
600643,SHG,Stock,CNY,2018-01-01,2020-09-22
600644,SHG,Stock,CNY,2000-01-03,2020-09-22
600645,SHG,Stock,CNY,2018-01-19,2020-09-22
600646,SHG,Stock,CNY,,
600647,SHG,Stock,CNY,2018-01-02,2020-09-22
600648,SHG,Stock,CNY,2018-01-01,2020-09-22
600649,SHG,Stock,CNY,2018-01-01,2020-09-22
600650,SHG,Stock,CNY,2018-01-01,2020-09-22
600651,SHG,Stock,CNY,2000-01-06,2020-09-22
600652,SHG,Stock,CNY,2018-01-02,2020-09-22
600653,SHG,Stock,CNY,2000-01-06,2020-09-22
600654,SHG,Stock,CNY,2018-01-02,2020-09-22
600655,SHG,Stock,CNY,2015-01-05,2020-09-22
600656,SHG,Stock,CNY,,
600657,SHG,Stock,CNY,2018-01-01,2020-09-22
600658,SHG,Stock,CNY,2018-01-01,2020-09-22
600659,SHG,Stock,CNY,,
600660,SHG,Stock,CNY,2018-01-01,2020-09-22
600661,SHG,Stock,CNY,2018-01-02,2020-09-22
600662,SHG,Stock,CNY,2018-01-01,2020-09-22
600663,SHG,Stock,CNY,2018-01-01,2020-09-22
600664,SHG,Stock,CNY,2018-01-02,2020-09-22
600665,SHG,Stock,CNY,2018-01-01,2020-09-22
600666,SHG,Stock,CNY,2018-04-24,2020-09-22
600667,SHG,Stock,CNY,2018-01-01,2020-09-22
600668,SHG,Stock,CNY,2000-01-03,2020-09-22
600669,SHG,Stock,CNY,,
600670,SHG,Stock,CNY,,
600671,SHG,Stock,CNY,2007-01-04,2020-09-22
600672,SHG,Stock,CNY,,
600673,SHG,Stock,CNY,2018-01-01,2020-09-22
600674,SHG,Stock,CNY,2000-01-03,2020-09-22
600675,SHG,Stock,CNY,2018-01-01,2020-09-22
600676,SHG,Stock,CNY,2018-01-01,2020-09-22
600677,SHG,Stock,CNY,2018-01-01,2020-04-29
600678,SHG,Stock,CNY,2018-01-02,2020-09-22
600679,SHG,Stock,CNY,2018-01-02,2020-09-22
600680,SHG,Stock,CNY,2018-01-02,2019-03-14
600681,SHG,Stock,CNY,2018-01-01,2020-09-22
600682,SHG,Stock,CNY,2018-01-02,2020-09-22
600683,SHG,Stock,CNY,2018-01-01,2020-09-22
600684,SHG,Stock,CNY,2018-01-01,2020-09-22
600685,SHG,Stock,CNY,2018-03-21,2020-09-22
600686,SHG,Stock,CNY,2018-01-01,2020-09-22
600687,SHG,Stock,CNY,2018-01-02,2020-09-22
600688,SHG,Stock,CNY,2000-01-03,2020-09-22
600689,SHG,Stock,CNY,2018-01-01,2020-09-22
600690,SHG,Stock,CNY,2018-01-01,2020-09-22
600691,SHG,Stock,CNY,2000-01-03,2020-09-22
600692,SHG,Stock,CNY,2018-01-02,2020-09-22
600693,SHG,Stock,CNY,2018-01-02,2020-09-22
600694,SHG,Stock,CNY,2018-01-01,2020-09-22
600695,SHG,Stock,CNY,2018-02-27,2020-09-22
600696,SHG,Stock,CNY,2018-01-02,2020-09-22
600697,SHG,Stock,CNY,2018-01-01,2020-09-22
600698,SHG,Stock,CNY,2018-01-02,2020-09-22
600699,SHG,Stock,CNY,2018-01-01,2020-09-22
600700,SHG,Stock,CNY,,
